"PROBEID"	"SYMBOL"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"PSR1600012341.mm.1"	"Nrros"	0.736071413853696	8.28929745099018	6.26048904834942	0.00013437486345064	0.0153547524380093	1.48022857431682
"JUC0500015384.mm.1"	"Oas1g"	0.577209139279264	10.2853862366684	6.23777987048631	0.000138137288755669	0.0156396825171784	1.4527442829544
"JUC1600007867.mm.1"	"App"	1.88536005066787	8.0302836644081	6.2369353256384	0.000138279401541274	0.0156396825171784	1.45172069967245
"JUC0200006459.mm.1"	"Phgr1"	-0.699261421080417	8.9254972351593	-6.22903788736218	0.00013961602875294	0.015710701144138	1.4421440006555
"JUC0700004270.mm.1"	"Cyfip1"	0.814434567634056	8.96170049448067	6.17742715672762	0.00014870424073238	0.0166488667098757	1.37933395709054
"PSR1700005837.mm.1"	"H2-DMa"	1.31435273126774	8.1598878538111	6.14751718868499	0.000154263745372853	0.0171845161177156	1.34275441568042
"PSR1600007521.mm.1"	"Bach1"	0.655569341501939	7.84061073151267	6.13521040221219	0.000156616454187742	0.0172730027683277	1.32766505798432
"PSR0300020928.mm.1"	"Chil4"	1.34667293764732	9.49937879475692	6.10897263842361	0.000161763483324761	0.0175804413782372	1.2954202124896
"PSR0X00013289.mm.1"	"Lamp2"	0.737093688921478	10.4714453368373	6.10887386627793	0.000161783202867213	0.0175804413782372	1.29529863427927
"PSR1700002748.mm.1"	"Msrb1"	0.697095047799202	9.07959075410462	6.10442800552603	0.000162673512564156	0.0175909581781571	1.28982474770341
"PSR0200007797.mm.1"	"Cers6"	0.754992676567559	8.57029831468674	6.08344327681684	0.00016694823150429	0.0178787845216768	1.26394814256867
"PSR0400010975.mm.1"	"Ftl1"	0.591571903331971	12.2400984556276	6.07884172894486	0.000167901801271103	0.0178944573585472	1.25826517063636
"JUC1100004648.mm.1"	"Mybbp1a"	0.52731108572121	8.08066781064095	6.06560751021913	0.00017067740436284	0.0181032377986385	1.24190321611344
"PSR1200012184.mm.1"	"Nfkbia"	0.530764022732294	9.71567395845945	6.05026170696104	0.000173958365431959	0.0183633764042651	1.22289804539597
"JUC1000012878.mm.1"	"Lrp1"	0.864130605547937	7.73129884236241	6.03193723544952	0.000177966101465601	0.0186371850787289	1.20015800939204
"JUC1700002651.mm.1"	"Abcg1"	0.823911383914375	8.43911747351791	6.02977522520231	0.000178445521862112	0.0186371850787289	1.19747173085362
"PSR0800016346.mm.1"	"Asah1"	0.981189919086915	7.94284049797158	6.0269489286599	0.000179074360419039	0.0186371850787289	1.19395903186632
"JUC0200018766.mm.1"	"Meis2"	-0.60666149643764	7.58783610439221	-6.01812747912888	0.000181052606705766	0.0187550195581936	1.18298751999705
"JUC0500013904.mm.1"	"Gbp8"	0.489290354495388	9.36447598021811	6.01161580339517	0.000182528083554756	0.0188199188662411	1.17488129878319
"PSR1200006735.mm.1"	"Gpr65"	0.458276776673003	9.92108656809229	6.00095540556408	0.000184971850973817	0.0189586179756338	1.16159677421887
"JUC0100013895.mm.1"	"Mapkapk2"	0.708025740974424	8.12854377868419	5.98157312034699	0.000189506421051376	0.0192384980473314	1.13739990692739
"JUC0700001355.mm.1"	"Plaur"	1.69819389396867	8.49653450096181	5.97924505363995	0.000190059142564308	0.0192384980473314	1.13448976617781
"PSR1200012930.mm.1"	"Pygl"	1.16852664142113	6.23503965262106	5.94613982879793	0.000198110985918727	0.0198971229112013	1.09301957327616
"PSR0800016335.mm.1"	"Asah1"	0.762179482750057	7.96926363721102	5.94513582661058	0.000198360887918418	0.0198971229112013	1.09175931457522
"PSR0900014528.mm.1"	"Birc3"	0.528424156135179	8.77087586374927	5.9339878202227	0.000201158776496513	0.0200868817899762	1.07775577975043
"JUC0700014539.mm.1"	"Ruvbl2"	-0.745731615704994	9.48287554259978	-5.92264317468773	0.000204050000308081	0.0202842170709845	1.06348607550775
"PSR0400034526.mm.1"	"Tnfrsf14"	0.619631121296383	8.69872108900915	5.91702659022893	0.000205498054005222	0.0203369681303025	1.05641417417382
"JUC0X00001065.mm.1"	"Il13ra1"	1.05586911035651	7.73660520275375	5.90496732151487	0.000208644923731625	0.0205471829302754	1.04121419041999
"JUC1000002435.mm.1"	"Rhobtb1"	-0.887840975560906	8.12069573390471	-5.9008340000499	0.000209735504444854	0.0205471829302754	1.03599935102147
"JUC1200001242.mm.1"	"Nampt"	1.3342903709897	6.48685625428732	5.89831619639889	0.000210402856602874	0.0205471829302754	1.03282148247152
"JUC1700002822.mm.1"	"Cyp4f16"	0.668067918170342	8.67028187018482	5.87378772958612	0.000217025982426482	0.0211010174492555	1.0018126786043
"PSR1700016797.mm.1"	"Sik1"	0.660699374664954	9.0469875720146	5.86956923870472	0.000218187654061935	0.0211213271408078	0.996470533894442
"PSR1000023349.mm.1"	"Lrp1"	1.35186159223759	7.61843299378685	5.86035439557624	0.000220748706664323	0.0212763362144987	0.98479184757873
"PSR0200032402.mm.1"	"Nfe2l2"	0.605504918236186	8.15923019724264	5.85469434422428	0.000222337924240491	0.0213367407123948	0.977612068581466
"JUC1500003978.mm.1"	"Lrrk2"	1.45221294512633	6.28138138341773	5.84756479088117	0.000224357412429065	0.021437737580722	0.968561337506798
"PSR0600012675.mm.1"	"Etv6"	0.467890970845172	8.44377023957253	5.805095861165	0.000236806383982928	0.0225301455799723	0.914489126089896
"JUC0600006804.mm.1"	"Ptpro"	2.34068904384963	6.99291908129026	5.79387976575677	0.000240217704853189	0.0227570345349807	0.900162984336444
"JUC0900000582.mm.1"	"Icam1"	0.529087623527775	8.10392996100994	5.78012918681256	0.00024447268003047	0.0230615760464488	0.8825735455577
"JUC1700008564.mm.1"	"Dusp1"	1.03643782324194	10.4351970430618	5.76887843541078	0.000248014836201939	0.023296580037816	0.868160477909729
"JUC0200015380.mm.1"	"Nr4a2"	1.01134152463914	9.55183701584655	5.75877218628349	0.000251244073575643	0.0234750159791169	0.85519720706031
"PSR1000023422.mm.1"	"Lrp1"	1.30053869658056	7.73176400375325	5.75632644974253	0.000252032380143894	0.0234750159791169	0.852057730993034
"PSR1000015701.mm.1"	"Slc29a3"	0.605718714928971	8.05276584687214	5.74580232918813	0.000255455188137401	0.0236942703373636	0.838538036203968
"JUC0400003662.mm.1"	"Pde4b"	0.527514139887	8.30207064373302	5.7335371004221	0.000259507897773837	0.0239698794910434	0.822760378630829
"JUC1300009613.mm.1"	"Ndufaf2"	-0.778544752553861	8.79330215566543	-5.707515140568	0.000268338525745331	0.0246738162208805	0.789210554436931
"PSR0500005364.mm.1"	"Klhl5"	0.482091853919108	7.56039948810377	5.70457920113918	0.000269355085052918	0.0246738162208805	0.785418799759746
"JUC0400016624.mm.1"	"Padi1"	0.652933244943537	4.44268611879838	5.7004469368647	0.000270792936116199	0.0247034477688227	0.780079768264116
"JUC1900006953.mm.1"	"Myof"	1.52523833861251	6.91822662827527	5.68830305079329	0.000275066781102782	0.0249904934569118	0.764374356556525
"JUC0700001358.mm.1"	"Plaur"	1.15874821371035	5.22564120376796	5.67707940268804	0.000279081726653772	0.0252517702712686	0.749839045325715
"JUC1400007253.mm.1"	"Wdfy4"	1.20428725545117	7.81694827726525	5.66873073919319	0.000282109345995348	0.0254007790303552	0.739014533062458
"JUC1800002536.mm.1"	"Csf1r"	1.03710222821098	8.44387160396285	5.66623794073996	0.000283020228279399	0.0254007790303552	0.735780414234492
"JUC0100001707.mm.1"	"Stat1"	0.530432488146301	11.6690398140007	5.65284458590381	0.000287969026391427	0.0256205418934033	0.718387812300126
"JUC0700016074.mm.1"	"Fes"	0.565621445866505	8.86945526553533	5.65182902855267	0.000288348071567359	0.0256205418934033	0.717067891089082
"JUC0200004772.mm.1"	"Itprid2"	0.551574088189567	8.0730796692706	5.65025640624454	0.000288936100385728	0.0256205418934033	0.715023640461086
"PSR0700008467.mm.1"	"Cyfip1"	0.698989419177259	8.14470274331801	5.64226067355993	0.000291945967889747	0.0256611087289648	0.704624139479332
"PSR0500004586.mm.1"	"Lap3"	0.876239673816976	7.74288493171584	5.64055928310842	0.000292590796000083	0.0256611087289648	0.702409995028403
"JUC1200004192.mm.1"	"Serpina3m"	1.57660565810911	6.28213437072166	5.63983355330089	0.000292866316691993	0.0256611087289648	0.701465414662826
"PSR0X00020694.mm.1"	"Zrsr2"	-0.564906486828129	9.19205027767704	-5.63247042665777	0.000295677624096873	0.02579146995283	0.691877309274138
"JUC1400004318.mm.1"	"Hr"	-0.644612014192058	8.20936848206547	-5.61895724365295	0.000300913319439805	0.0260572127552406	0.674259127874758
"JUC0400004769.mm.1"	"Mknk1"	0.506648098765603	7.63412347403888	5.61444521506513	0.000302683770549861	0.0261085362861841	0.668370216111053
"PSR0600011959.mm.1"	"Tnfrsf1a"	0.779097928385602	7.91428389236472	5.59348019901905	0.000311059210662222	0.0267269789998455	0.640966600885537
"PSR0800006271.mm.1"	"Hmox1"	1.73100964607621	6.25627890633044	5.58986240892931	0.000312529692489051	0.0267437795363468	0.636230923982176
"JUC0100009582.mm.1"	"Fam135a"	-0.683657260987077	8.38655476878591	-5.58707552774653	0.000313667569444703	0.0267437795363468	0.632581534796997
"JUC1200001243.mm.1"	"Nampt"	1.08512171652895	8.81050783369287	5.57940034049901	0.000316824550838682	0.0268258338344881	0.622524801309853
"PSR0500024268.mm.1"	"Naaa"	0.903099528073355	8.07155689693915	5.57885495694609	0.000317050183356003	0.0268258338344881	0.621809845642447
"PSR0300009253.mm.1"	"Sort1"	1.04142218509929	5.7483967967031	5.55861586133063	0.000325547457551609	0.0274400609848063	0.595245649704302
"JUC0800002026.mm.1"	"Acsl1"	1.39186800044992	5.13742876388919	5.54976450415487	0.000329340750303447	0.0276546430027531	0.583608291982344
"PSR0100029501.mm.1"	"Ifi204"	0.609722704503664	8.35518718435303	5.54073234765401	0.000333260827164834	0.0278782113833586	0.571720809968235
"PSR1600014084.mm.1"	"Nfkbiz"	0.568699469556602	9.552039531542	5.53308192929383	0.000336620671281817	0.0280534099284787	0.561642058181923
"PSR1500011356.mm.1"	"Trps1"	0.639563687034983	8.10683966216609	5.49568397564204	0.000353580135353669	0.0293564211255436	0.512243892565993
"PSR1500012238.mm.1"	"Asap1"	0.530051274295682	8.82525673658284	5.48002546609738	0.000360953298947465	0.0298179409045163	0.491496909573486
"PSR0900000252.mm.1"	"Casp4"	0.606678144242432	8.81530632378205	5.47818863761912	0.000361829037500672	0.0298179409045163	0.489060698558862
"JUC0100017123.mm.1"	"Psen2"	-0.663083246707505	9.48165562629013	-5.45368240372422	0.000373734969042557	0.0305717962868465	0.456507959894035
"PSR0200037302.mm.1"	"Ehd4"	0.49949108138881	7.79580867070639	5.44612202044364	0.00037749293725811	0.0306637971328166	0.446446458850621
"PSR0800016328.mm.1"	"Asah1"	0.819734722759666	9.24480644537561	5.44416172717347	0.000378473970143649	0.0306637971328166	0.443836223233355
"JUC0600012284.mm.1"	"Mical3"	-0.488588410332559	7.86606059440455	-5.44309414506104	0.000379009401587502	0.0306637971328166	0.442414430914889
"JUC0700011333.mm.1"	"Bicra"	-0.696658675018721	9.26250881678721	-5.42725400352945	0.000387050659711488	0.0311283232999595	0.421298057071555
"JUC0400015710.mm.1"	"Themis2"	0.822273368714496	9.51294788738246	5.42626379705353	0.000387559420371203	0.0311283232999595	0.419976733532319
"PSR0800004797.mm.1"	"Atp6v1b2"	0.45002259117026	8.96854371943557	5.40908274023506	0.00039650284171004	0.0317316786824121	0.397026357338953
"JUC0X00008028.mm.1"	"Mpp1"	0.78927650105912	8.30848637271799	5.40180828952617	0.000400356401441773	0.0318974884353547	0.387295436593977
"JUC1000010201.mm.1"	"Atp8b3"	-0.543324623955723	10.2241351651685	-5.39975294011458	0.000401452511433777	0.0318974884353547	0.384544545585146
"PSR0700004881.mm.1"	"Nfkbid"	0.499789164660843	8.65169293425195	5.39558373330498	0.000403685896663348	0.0319603891329753	0.378962450640515
"JUC0200016788.mm.1"	"Ttn"	-0.751010567357314	8.69945391970429	-5.38378594887871	0.000410078793248964	0.0322797943772988	0.363151995951313
"PSR0400017877.mm.1"	"Gm11787"	1.22731013367084	6.2317353997719	5.38277340270326	0.000410632534030958	0.0322797943772988	0.361794059211285
"JUC1200007952.mm.1"	"Prox2"	0.681946854709924	9.10029297997033	5.37313356816013	0.000415944960802263	0.0325818653394508	0.348858032432474
"PSR0700010013.mm.1"	"Zfp710"	0.846249433445291	7.92518913106299	5.36692150620767	0.000419407642819722	0.0326317002053991	0.34051423754034
"PSR1900009451.mm.1"	"Prdx5"	0.554217657366888	8.70792324379198	5.36671158677509	0.000419525196613982	0.0326317002053991	0.340232177840611
"JUC1300007403.mm.1"	"Ctsl"	1.54255233577618	7.26694410125942	5.36087001969079	0.000422810747067843	0.0327722679755243	0.332380381715838
"PSR1400007189.mm.1"	"Ctsb"	0.682670902944515	10.3202449298478	5.35731976999734	0.00042482111906034	0.0328133608617757	0.327605823481814
"PSR0800001346.mm.1"	"Cln8"	0.965311519770132	7.64431143535797	5.34843353852658	0.000429898414606819	0.0330902363020971	0.315646613777737
"PSR1100038026.mm.1"	"Cd300ld"	1.6054136667398	5.82047903840435	5.34167590026459	0.000433803322473795	0.0332752666179899	0.306543914564259
"PSR0900024015.mm.1"	"Pik3cb"	0.643153431137351	5.37808999836853	5.32179139817656	0.000445517237514212	0.0340559521421208	0.27971802297906
"PSR1900002744.mm.1"	"Ms4a6c"	0.58711302569235	11.0919581087368	5.28711445834639	0.000466769718249027	0.0355579076087437	0.232789410167016
"JUC0400006551.mm.1"	"Fgr"	0.67015812798455	8.75549477647146	5.27614850487943	0.00047371598510917	0.035963479307877	0.217910331262421
"JUC0600006649.mm.1"	"Etv6"	0.722273949530208	8.00330248605714	5.26327112363495	0.000482015618614186	0.0364358242081409	0.20041396498648
"PSR0600006545.mm.1"	"Capg"	0.950524597600662	8.72799903078748	5.26141463217171	0.000483225023330631	0.0364358242081409	0.197889450388042
"JUC0700019740.mm.1"	"9430038I01Rik"	-0.494119460914645	10.7829398248615	-5.24648425183494	0.000493071139671734	0.0368721749132844	0.177567242701632
"JUC0700015881.mm.1"	"Rhcg"	-0.543651170934359	10.0978635271837	-5.24534982875184	0.000493828046152709	0.0368721749132844	0.176021732263407
"PSR0500025560.mm.1"	"Gbp8"	0.488215766871106	10.1773694084261	5.2450894042072	0.000494001982553476	0.0368721749132844	0.175666908053723
"PSR1000011674.mm.1"	"Stat2"	0.451771471769895	8.4838518531483	5.24090234239663	0.000496807586769749	0.0369571496091	0.169960661832774
"JUC0300007545.mm.1"	"Anxa5"	0.569818157016861	9.85253395213263	5.22801251235981	0.000505552960960326	0.0374819332393596	0.152376985083564
"PSR0300011676.mm.1"	"Gbp2"	0.89383744329538	9.97739896352373	5.20303160708537	0.000522977735713537	0.0386445681509923	0.118225963994877
"PSR0800013512.mm.1"	"Shcbp1"	-0.612985914641769	8.12156879329586	-5.19522602934704	0.000528554149556319	0.0389144245270176	0.107535249673028
"PSR1400004494.mm.1"	"Pnp"	0.515219666912232	8.49269461792919	5.1930216386435	0.000530140572318626	0.0389144245270176	0.104514351655077
"PSR1700004364.mm.1"	"Cdkn1a"	1.02197395173282	8.82960835919077	5.17337084796544	0.000544511354596502	0.0398373851772121	0.0775516295433833
"PSR1700017936.mm.1"	"Ppt2"	0.644991121092211	8.81774437206654	5.16725446352644	0.000549069508238686	0.0399133203084627	0.069147169904884
"JUC0300000133.mm.1"	"Lrrcc1"	-0.490282006210099	7.90620046403721	-5.16714661611973	0.000549150247838376	0.0399133203084627	0.0689989259199795
"PSR1700004493.mm.1"	"Pim1"	0.473446923171881	11.1319818790781	5.16296179797856	0.000552293093253996	0.0400105663112895	0.0632452022137064
"PSR0100029516.mm.1"	"Ifi211"	0.441257921097549	11.4150402268101	5.13883452560971	0.000570794855313115	0.04115429309519	0.0300196099009264
"JUC0200017470.mm.1"	"Ptprj"	0.431710710101214	8.5511777571726	5.13616228139329	0.000572884730754689	0.04115429309519	0.0263341245789075
"JUC0300010131.mm.1"	"Plekho1"	0.74643897777462	8.62413935948435	5.13518619145574	0.000573650151859154	0.04115429309519	0.0249876525775692
"JUC0400005435.mm.1"	"Ppt1"	0.635342590130113	10.1939258825276	5.12137403697768	0.000584600066298926	0.0416701423463491	0.00591859359621427
"JUC1000005684.mm.1"	"Gns"	0.717332865416267	9.2184023405632	5.0961911280449	0.000605147808828846	0.0429965276478137	-0.0289249488112411
"PSR0200043899.mm.1"	"Slc35c2"	0.409000503915244	8.6549513437049	5.07406854035587	0.000623840463298593	0.0441830523655054	-0.0596151600191277
"JUC0900000726.mm.1"	"AB124611"	0.585478713573217	10.1031356096412	5.06689205826812	0.00063003699499519	0.0443963813648506	-0.0695872116681304
"JUC1300009866.mm.1"	"Itga1"	-0.790376771681409	8.41075042059899	-5.06437960309068	0.000632221995685815	0.0443963813648506	-0.0730802662554817
"JUC1900005188.mm.1"	"Gpr137"	-0.725267096232592	9.58526127004161	-5.05979831134473	0.000636227208791598	0.0443963813648506	-0.0794521276739903
"JUC1100009770.mm.1"	"Syngr2"	0.413676994125545	11.0153232941266	5.05967238364365	0.000636337686321016	0.0443963813648506	-0.0796273192776749
"JUC0400000048.mm.1"	"Lyn"	1.2811873892899	9.23703003407545	5.05586805959901	0.000639685002396768	0.0443981895877302	-0.0849210807506058
"PSR0200021378.mm.1"	"Cebpb"	1.01038742695932	7.56747705865492	5.05449505116498	0.000640897720501338	0.0443981895877302	-0.0868321876718241
"JUC1900004204.mm.1"	"Tcirg1"	0.522296055763906	8.91242351035894	5.04778541045975	0.000646859728002848	0.0446716088796484	-0.0961756096378892
"PSR0200034196.mm.1"	"Ptprj"	0.408215260027104	9.67850523536249	4.99632162933103	0.000694621679236103	0.0476729826170462	-0.168072130734087
"JUC0200017471.mm.1"	"Ptprj"	0.477440088938639	10.2570795379103	4.99166866207607	0.000699123196930236	0.0478245734385249	-0.174592632382746
"PSR1100040096.mm.1"	"Nploc4"	-0.583319625511128	5.84039808999159	-4.98958912089441	0.000701145180779529	0.0478245734385249	-0.177507907124862
"JUC1100011637.mm.1"	"Rel"	0.368586640597456	9.89045841828042	4.98516912255067	0.000705463751029814	0.0479715350700274	-0.183706446646617
"PSR0400032817.mm.1"	"Tnfrsf1b"	0.420236301368135	9.43235947130976	4.97397231006969	0.000716532083425353	0.0484270830041867	-0.199422175018226
"JUC1300009102.mm.1"	"Naip2"	0.859316601134438	8.09869290137521	4.96792593907191	0.000722586550071646	0.0485402989151159	-0.207916836489674
"JUC1300009120.mm.1"	"Naip5"	0.859316601134438	8.09869290137521	4.96792593907191	0.000722586550071646	0.0485402989151159	-0.207916836489674
"JUC1200000726.mm.1"	"Odc1"	0.533169091584833	9.80080372725463	4.96448749459656	0.000726054099874167	0.0486258830393068	-0.212750086273803
"JUC1700009612.mm.1"	"C4b"	0.506466353458958	8.01609248127482	4.95800918306971	0.000732635922919737	0.0489188949978456	-0.221861276234382
"JUC1500000142.mm.1"	"Dab2"	1.72253743761313	6.23432240702552	4.95166312432717	0.000739145574761877	0.0492053426466105	-0.230792734118237
"PSR0300011677.mm.1"	"Gbp2"	0.77856632350144	10.6890755670992	4.94713847941509	0.000743824794652392	0.0493685869696234	-0.237164518386517
"PSR0X00003836.mm.1"	"Fmr1"	-0.404404896452985	7.70453184680394	-4.94276420947366	0.00074837876832557	0.0495225687648992	-0.243327536159804
"JUC0200017003.mm.1"	"Sestd1"	-0.784659884370381	9.15836197200991	-4.93142488588349	0.000760323970069327	0.0501632790729072	-0.259317507622754
"JUC0X00007607.mm.1"	"Xlr5a"	-0.588502193028724	7.56305742302387	-4.90498172015875	0.000788983058308184	0.0515934408158579	-0.296682781896854
"PSR0500009348.mm.1"	"Pigg"	-0.44478680172048	5.38421298057001	-4.89856981726078	0.000796105616637572	0.0519060862047697	-0.305759255081146
"PSR1700002967.mm.1"	"Clcn7"	0.622386913595019	6.41970178605361	4.89393782753674	0.000801293924650338	0.05200356283713	-0.312320072466612
"PSR0100029487.mm.1"	"Ifi207"	0.970942387495179	4.56978717494648	4.88838146584036	0.000807565562579274	0.05200356283713	-0.320194530463061
"PSR0500030254.mm.1"	"Ncf1"	0.853038024910781	7.93943837640986	4.88747972953687	0.00080858834087748	0.05200356283713	-0.32147291531619
"JUC0900014883.mm.1"	"Mlh1"	-0.557395880098021	8.77071541366155	-4.88721405234786	0.000808889945625847	0.05200356283713	-0.321849587698197
"JUC1100013024.mm.1"	"Tnip1"	0.489096747356767	9.58498171390837	4.88466509168362	0.000811789747872255	0.05200356283713	-0.325464009325301
